repo,baseline,state,query_id,query_type,eligible,n_relevant,stale_rank,fresh_rank,recall1_stale,recall3_stale,recall5_stale,recall10_stale,mrr_stale,recall1_fresh,recall3_fresh,recall5_fresh,recall10_fresh,mrr_fresh
PostSpark 3,B,a69eacf17,q-028,editor-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a69eacf17,q-029,editor-modified,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a69eacf17,q-030,editor-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a69eacf17,q-031,editor-added-late,1,2,-1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066667
PostSpark 3,B,a69eacf17,q-032,client-central,1,1,26,20,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.05
PostSpark 3,B,a69eacf17,q-033,client-infra,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0
PostSpark 3,B,a69eacf17,q-034,feature-added,1,2,16,18,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.055556
PostSpark 3,B,a69eacf17,q-035,config-central,1,1,201,111,0.0,0.0,0.0,0.0,0.004975,0.0,0.0,0.0,0.0,0.009009
PostSpark 3,B,a69eacf17,q-036,infra-central,1,1,25,48,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.020833
PostSpark 3,B,a69eacf17,q-037,api-central,1,1,2,5,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.2
PostSpark 3,B,a69eacf17,q-038,feature-stable,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,a69eacf17,q-039,feature-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,a69eacf17,q-040,feature-stable,1,3,7,6,0.0,0.0,0.0,0.666667,0.142857,0.0,0.0,0.0,0.333333,0.166667
PostSpark 3,B,a69eacf17,q-041,subsystem-added-late,1,3,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,1.0,0.5
PostSpark 3,B,a69eacf17,q-042,ui-added-late,1,2,-1,1,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,a69eacf17,q-046,view-added,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,29a4e15d7,q-001,auth-modified,1,2,36,64,0.0,0.0,0.0,0.0,0.027778,0.0,0.0,0.0,0.0,0.015625
PostSpark 3,B,29a4e15d7,q-002,auth-central,1,3,3,6,0.0,0.333333,0.666667,0.666667,0.333333,0.0,0.0,0.0,0.666667,0.166667
PostSpark 3,B,29a4e15d7,q-003,billing-central,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,29a4e15d7,q-004,billing-infra,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,29a4e15d7,q-005,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,29a4e15d7,q-006,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,29a4e15d7,q-007,db-config,1,1,5,9,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,1.0,0.111111
PostSpark 3,B,29a4e15d7,q-008,db-central,1,1,23,39,0.0,0.0,0.0,0.0,0.043478,0.0,0.0,0.0,0.0,0.025641
PostSpark 3,B,29a4e15d7,q-009,db-added,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,29a4e15d7,q-010,ai-central,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,29a4e15d7,q-011,ai-added,1,1,3,3,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.333333
PostSpark 3,B,29a4e15d7,q-012,ai-added,1,1,6,6,0.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.0,1.0,0.166667
PostSpark 3,B,29a4e15d7,q-013,ai-added,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,29a4e15d7,q-014,ai-stable,1,2,8,21,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.047619
PostSpark 3,B,29a4e15d7,q-015,feature-stable,1,3,1,1,0.333333,0.333333,0.333333,0.333333,1.0,0.333333,0.333333,0.333333,0.666667,1.0
PostSpark 3,B,29a4e15d7,q-016,feature-added,1,1,4,4,0.0,0.0,1.0,1.0,0.25,0.0,0.0,1.0,1.0,0.25
PostSpark 3,B,29a4e15d7,q-017,feature-added,1,2,2,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
PostSpark 3,B,29a4e15d7,q-018,ai-added,1,2,25,20,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.05
PostSpark 3,B,29a4e15d7,q-019,feature-stable,1,1,2,1,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,29a4e15d7,q-020,ai-added-late,1,2,9,9,0.0,0.0,0.0,0.5,0.111111,0.0,0.0,0.0,0.5,0.111111
PostSpark 3,B,29a4e15d7,q-021,subsystem-added-late,1,3,-1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125
PostSpark 3,B,29a4e15d7,q-022,ai-added-late,1,2,-1,1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0
PostSpark 3,B,29a4e15d7,q-023,ai-added,1,1,3,1,0.0,1.0,1.0,1.0,0.333333,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,29a4e15d7,q-024,ai-added,1,1,42,54,0.0,0.0,0.0,0.0,0.02381,0.0,0.0,0.0,0.0,0.018519
PostSpark 3,B,29a4e15d7,q-025,editor-modified,1,2,3,5,0.0,0.5,0.5,0.5,0.333333,0.0,0.0,0.5,1.0,0.2
PostSpark 3,B,29a4e15d7,q-026,editor-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,29a4e15d7,q-027,editor-modified,1,2,23,82,0.0,0.0,0.0,0.0,0.043478,0.0,0.0,0.0,0.0,0.012195
PostSpark 3,B,29a4e15d7,q-028,editor-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,29a4e15d7,q-029,editor-modified,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,29a4e15d7,q-030,editor-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,29a4e15d7,q-031,editor-added-late,1,2,-1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556
PostSpark 3,B,29a4e15d7,q-032,client-central,1,1,26,37,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.027027
PostSpark 3,B,29a4e15d7,q-033,client-infra,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0
PostSpark 3,B,29a4e15d7,q-034,feature-added,1,2,16,20,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.05
PostSpark 3,B,29a4e15d7,q-035,config-central,1,1,201,155,0.0,0.0,0.0,0.0,0.004975,0.0,0.0,0.0,0.0,0.006452
PostSpark 3,B,29a4e15d7,q-036,infra-central,1,1,25,75,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.013333
PostSpark 3,B,29a4e15d7,q-037,api-central,1,1,2,4,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.25
PostSpark 3,B,29a4e15d7,q-038,feature-stable,1,1,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.333333
PostSpark 3,B,29a4e15d7,q-039,feature-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,29a4e15d7,q-040,feature-stable,1,3,7,7,0.0,0.0,0.0,0.666667,0.142857,0.0,0.0,0.0,0.333333,0.142857
PostSpark 3,B,29a4e15d7,q-041,subsystem-added-late,1,3,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,1.0,0.5
PostSpark 3,B,29a4e15d7,q-042,ui-added-late,1,2,-1,1,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,29a4e15d7,q-043,subsystem-added-late,1,4,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.5,0.5
PostSpark 3,B,29a4e15d7,q-046,view-added,1,1,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.333333
PostSpark 3,B,4854517f7,q-001,auth-modified,1,2,36,64,0.0,0.0,0.0,0.0,0.027778,0.0,0.0,0.0,0.0,0.015625
PostSpark 3,B,4854517f7,q-002,auth-central,1,3,3,6,0.0,0.333333,0.666667,0.666667,0.333333,0.0,0.0,0.0,0.666667,0.166667
PostSpark 3,B,4854517f7,q-003,billing-central,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,4854517f7,q-004,billing-infra,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,4854517f7,q-005,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,4854517f7,q-006,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,4854517f7,q-007,db-config,1,1,5,9,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,1.0,0.111111
PostSpark 3,B,4854517f7,q-008,db-central,1,1,23,41,0.0,0.0,0.0,0.0,0.043478,0.0,0.0,0.0,0.0,0.02439
PostSpark 3,B,4854517f7,q-009,db-added,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,4854517f7,q-010,ai-central,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,4854517f7,q-011,ai-added,1,1,3,4,0.0,1.0,1.0,1.0,0.333333,0.0,0.0,1.0,1.0,0.25
PostSpark 3,B,4854517f7,q-012,ai-added,1,1,6,6,0.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.0,1.0,0.166667
PostSpark 3,B,4854517f7,q-013,ai-added,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,4854517f7,q-014,ai-stable,1,2,8,22,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.045455
PostSpark 3,B,4854517f7,q-015,feature-stable,1,3,1,1,0.333333,0.333333,0.333333,0.333333,1.0,0.333333,0.333333,0.333333,0.666667,1.0
PostSpark 3,B,4854517f7,q-016,feature-added,1,1,4,4,0.0,0.0,1.0,1.0,0.25,0.0,0.0,1.0,1.0,0.25
PostSpark 3,B,4854517f7,q-017,feature-added,1,2,2,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
PostSpark 3,B,4854517f7,q-018,ai-added,1,2,25,20,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.05
PostSpark 3,B,4854517f7,q-019,feature-stable,1,1,2,1,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,4854517f7,q-020,ai-added-late,1,2,9,9,0.0,0.0,0.0,0.5,0.111111,0.0,0.0,0.0,0.5,0.111111
PostSpark 3,B,4854517f7,q-021,subsystem-added-late,1,3,-1,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029412
PostSpark 3,B,4854517f7,q-022,ai-added-late,1,2,-1,1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0
PostSpark 3,B,4854517f7,q-023,ai-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,4854517f7,q-024,ai-added,1,1,42,53,0.0,0.0,0.0,0.0,0.02381,0.0,0.0,0.0,0.0,0.018868
PostSpark 3,B,4854517f7,q-025,editor-modified,1,2,3,3,0.0,0.5,0.5,0.5,0.333333,0.0,0.5,1.0,1.0,0.333333
PostSpark 3,B,4854517f7,q-026,editor-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,4854517f7,q-027,editor-modified,1,2,23,40,0.0,0.0,0.0,0.0,0.043478,0.0,0.0,0.0,0.0,0.025
PostSpark 3,B,4854517f7,q-028,editor-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,4854517f7,q-029,editor-modified,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,4854517f7,q-030,editor-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,4854517f7,q-031,editor-added-late,1,2,-1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
PostSpark 3,B,4854517f7,q-032,client-central,1,1,26,32,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.03125
PostSpark 3,B,4854517f7,q-033,client-infra,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0
PostSpark 3,B,4854517f7,q-034,feature-added,1,2,16,22,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.045455
PostSpark 3,B,4854517f7,q-035,config-central,1,1,201,157,0.0,0.0,0.0,0.0,0.004975,0.0,0.0,0.0,0.0,0.006369
PostSpark 3,B,4854517f7,q-036,infra-central,1,1,25,75,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.013333
PostSpark 3,B,4854517f7,q-037,api-central,1,1,2,4,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.25
PostSpark 3,B,4854517f7,q-038,feature-stable,1,1,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.333333
PostSpark 3,B,4854517f7,q-039,feature-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,4854517f7,q-040,feature-stable,1,3,7,7,0.0,0.0,0.0,0.666667,0.142857,0.0,0.0,0.0,0.333333,0.142857
PostSpark 3,B,4854517f7,q-041,subsystem-added-late,1,3,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,1.0,0.5
PostSpark 3,B,4854517f7,q-042,ui-added-late,1,2,-1,1,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,4854517f7,q-043,subsystem-added-late,1,4,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5
PostSpark 3,B,4854517f7,q-046,view-added,1,1,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.333333
PostSpark 3,B,f4025186a,q-001,auth-modified,1,2,36,67,0.0,0.0,0.0,0.0,0.027778,0.0,0.0,0.0,0.0,0.014925
PostSpark 3,B,f4025186a,q-002,auth-central,1,3,3,6,0.0,0.333333,0.666667,0.666667,0.333333,0.0,0.0,0.0,0.666667,0.166667
PostSpark 3,B,f4025186a,q-003,billing-central,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,f4025186a,q-004,billing-infra,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,f4025186a,q-005,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,f4025186a,q-006,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,f4025186a,q-007,db-config,1,1,5,9,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,1.0,0.111111
PostSpark 3,B,f4025186a,q-008,db-central,1,1,23,33,0.0,0.0,0.0,0.0,0.043478,0.0,0.0,0.0,0.0,0.030303
PostSpark 3,B,f4025186a,q-009,db-added,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,f4025186a,q-010,ai-central,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,f4025186a,q-011,ai-added,1,1,3,3,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.333333
PostSpark 3,B,f4025186a,q-012,ai-added,1,1,6,6,0.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.0,1.0,0.166667
PostSpark 3,B,f4025186a,q-013,ai-added,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,f4025186a,q-014,ai-stable,1,2,8,21,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.047619
PostSpark 3,B,f4025186a,q-015,feature-stable,1,3,1,1,0.333333,0.333333,0.333333,0.333333,1.0,0.333333,0.333333,0.666667,0.666667,1.0
PostSpark 3,B,f4025186a,q-016,feature-added,1,1,4,4,0.0,0.0,1.0,1.0,0.25,0.0,0.0,1.0,1.0,0.25
PostSpark 3,B,f4025186a,q-017,feature-added,1,2,2,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
PostSpark 3,B,f4025186a,q-018,ai-added,1,2,25,17,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.058824
PostSpark 3,B,f4025186a,q-019,feature-stable,1,1,2,1,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,f4025186a,q-020,ai-added-late,1,2,9,9,0.0,0.0,0.0,0.5,0.111111,0.0,0.0,0.0,0.5,0.111111
PostSpark 3,B,f4025186a,q-021,subsystem-added-late,1,3,-1,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029412
PostSpark 3,B,f4025186a,q-022,ai-added-late,1,2,-1,1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0
PostSpark 3,B,f4025186a,q-023,ai-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,f4025186a,q-024,ai-added,1,1,42,93,0.0,0.0,0.0,0.0,0.02381,0.0,0.0,0.0,0.0,0.010753
PostSpark 3,B,f4025186a,q-025,editor-modified,1,3,3,4,0.0,0.333333,0.333333,0.333333,0.333333,0.0,0.0,0.666667,1.0,0.25
PostSpark 3,B,f4025186a,q-026,editor-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,f4025186a,q-027,editor-modified,1,2,23,38,0.0,0.0,0.0,0.0,0.043478,0.0,0.0,0.0,0.0,0.026316
PostSpark 3,B,f4025186a,q-028,editor-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,f4025186a,q-029,editor-modified,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,f4025186a,q-030,editor-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,f4025186a,q-031,editor-added-late,1,2,-1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
PostSpark 3,B,f4025186a,q-032,client-central,1,1,26,32,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.03125
PostSpark 3,B,f4025186a,q-033,client-infra,1,2,1,1,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0
PostSpark 3,B,f4025186a,q-034,feature-added,1,2,16,21,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.047619
PostSpark 3,B,f4025186a,q-035,config-central,1,1,201,114,0.0,0.0,0.0,0.0,0.004975,0.0,0.0,0.0,0.0,0.008772
PostSpark 3,B,f4025186a,q-036,infra-central,1,1,25,76,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.013158
PostSpark 3,B,f4025186a,q-037,api-central,1,1,2,4,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.25
PostSpark 3,B,f4025186a,q-038,feature-stable,1,1,1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,B,f4025186a,q-039,feature-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,B,f4025186a,q-040,feature-stable,1,3,7,6,0.0,0.0,0.0,0.666667,0.142857,0.0,0.0,0.0,0.333333,0.166667
PostSpark 3,B,f4025186a,q-041,subsystem-added-late,1,3,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,1.0,0.5
PostSpark 3,B,f4025186a,q-042,ui-added-late,1,2,-1,1,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,B,f4025186a,q-043,subsystem-added-late,1,4,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5
PostSpark 3,B,f4025186a,q-046,view-added,1,1,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.333333
